FoodID,UserID,tags
194,153,premium
194,138,nice
57,124,amazing
139,126,mouthwatering
76,111,not bad
34,99,excellent
16,120,bland
87,34,exceptional
3,141,culinary masterpiece
4,56,satisfactory
77,144,underwhelming
34,151,exquisite
65,20,amazing
66,65,good
145,143,lackluster
58,54,sufficient
3,39,pleasant
65,98,phenomenal
106,137,commendable
27,138,unpleasant
4,52,fairly good
19,179,fairly good
177,71,acceptable
259,137,average
64,77,divine
24,20,tasty
72,173,pleasant
45,19,commendable
44,92,average
119,153,tasty
149,116,fair
27,73,pleasant
4,5,average
3,188,middling
37,37,excellent
151,81,fairly good
143,180,pleasant
38,86,subpar
260,3,extraordinary
70,1,fair
4,189,underwhelming
48,73,ordinary
51,36,splendid
126,35,stellar
65,154,stellar
50,55,middling
25,110,exceptional
34,116,divine
15,55,unpleasant
109,114,flawless
16,157,decent
106,10,unpleasant
21,175,decent
33,86,ordinary
19,130,top-notch
34,36,sufficient
143,52,culinary masterpiece
230,161,ordinary
65,22,flawless
143,56,fine
61,193,ordinary
252,196,so-so
245,37,unpleasant
69,117,wonderful
220,112,heavenly
110,109,satisfactory
8,174,ordinary
19,36,standard
35,81,fair
67,123,solid
138,78,incredible
148,100,delicious
223,59,divine
137,145,divine
261,58,forgettable
8,89,tolerable
162,13,dull
41,81,tolerable
91,154,adequate
92,41,ordinary
212,30,disappointing
94,163,not bad
35,168,enjoyable
13,68,lackluster
161,40,amazing
41,173,ordinary
27,54,average
64,71,premium
1,42,exquisite
24,12,phenomenal
189,72,phenomenal
146,24,exceptional
186,179,superb
95,138,neutral
22,128,good
145,116,extraordinary
41,32,fairly good
22,71,passable
120,21,remarkable
123,145,enjoyable
35,98,unpleasant
71,102,pleasant
108,90,fantastic
2,59,premium
16,119,unpleasant
14,129,fantastic
57,112,fair
169,50,underwhelming
50,115,fair
4,112,amazing
63,178,culinary masterpiece
104,43,average
123,60,top-notch
244,101,unappetizing
39,135,commendable
73,14,commendable
261,26,magical
4,30,premium
63,146,passable
19,34,remarkable
4,92,unforgettable
6,87,ordinary
57,180,okay
64,175,exceptional
66,131,satisfying
29,173,solid
80,158,decent
167,44,dull
124,19,fine
48,78,divine
63,42,stellar
27,124,magical
3,4,top-notch
41,40,enjoyable
126,117,so-so
53,71,fair
30,13,sublime
104,114,stellar
27,149,good
11,19,top-notch
30,125,disappointing
64,169,unforgettable
158,98,nice
83,20,nice
19,24,tolerable
4,21,bland
9,40,subpar
67,71,ordinary
84,154,boring
92,156,acceptable
64,161,divine
27,196,extraordinary
88,155,delicious
35,49,fairly good
77,94,gourmet
58,199,exceptional
20,100,underwhelming
9,29,tolerable
118,26,phenomenal
124,149,flawless
4,42,unforgettable
97,96,acceptable
16,93,moderate
12,81,sublime
65,158,okay
14,198,disappointing
161,140,perfect
22,39,underwhelming
3,115,mouthwatering
77,65,underwhelming
27,162,tasteless
10,128,tasteless
114,191,enjoyable
139,83,perfect
3,114,exceptional
126,24,neutral
19,139,superb
177,129,ordinary
184,166,mediocre
138,134,unforgettable
38,94,okay
119,153,delicious
166,178,premium
39,22,pleasant
224,64,satisfying
109,30,tasty
14,91,satisfactory
3,122,so-so
12,28,unsatisfactory
34,133,outstanding
15,155,wonderful
114,59,outstanding
174,34,fair
51,118,boring
151,82,adequate
260,173,middling
44,48,sufficient
3,182,impressive
56,62,subpar
32,177,exceptional
65,42,good
27,157,dull
63,55,forgettable
232,141,fairly good
53,158,pleasant
65,186,sufficient
262,112,fairly good
27,88,outstanding
106,37,impressive
116,52,tasteless
126,54,unsatisfactory
22,126,exquisite
64,71,commendable
184,181,premium
71,153,not bad
4,127,fantastic
35,44,commendable
29,13,culinary masterpiece
64,55,dull
67,103,sufficient
3,198,lackluster
71,138,fantastic
104,167,okay
149,144,solid
59,28,solid
121,45,culinary masterpiece
64,166,extraordinary
34,114,okay
66,83,pleasing
67,123,unsatisfactory
3,23,outstanding
149,192,delectable
67,131,satisfying
146,76,tasty
19,11,premium
65,32,heavenly
11,188,moderate
12,90,fine
66,132,mouthwatering
114,68,exquisite
256,181,passable
8,196,good
7,155,top-notch
64,189,mediocre
120,116,not bad
51,89,unsatisfactory
35,188,fine
67,78,pleasing
108,99,mediocre
52,94,exceptional
122,148,incredible
35,120,underwhelming
3,162,tasty
19,69,solid
210,112,moderate
6,180,tolerable
8,67,acceptable
64,23,amazing
56,174,perfect
10,36,unappetizing
63,197,mouthwatering
126,99,pleasing
19,32,amazing
122,89,perfect
3,98,extraordinary
126,65,ordinary
34,15,bland
21,72,sublime
4,51,pleasing
35,136,outstanding
95,134,unforgettable
21,78,phenomenal
35,174,amazing
23,8,divine
30,191,adequate
64,169,splendid
184,69,phenomenal
59,169,fairly good
48,175,tasteless
32,59,decent
50,145,splendid
8,167,unappetizing
64,187,standard
9,26,culinary masterpiece
122,150,wonderful
35,195,perfect
51,150,impressive
71,25,good
104,116,exceptional
53,108,pleasant
64,186,stellar
140,191,average
64,192,tasteless
26,106,satisfying
30,20,amazing
50,105,perfect
77,11,good
129,25,forgettable
128,1,outstanding
95,53,tasty
5,179,impressive
11,47,excellent
27,65,sufficient
67,27,delicious
27,36,solid
263,79,exceptional
4,163,unpleasant
116,3,subpar
12,137,remarkable
264,108,sublime
143,74,standard
157,174,ordinary
30,190,fine
19,76,nice
102,81,unforgettable
63,75,perfect
7,18,neutral
70,84,enjoyable
51,143,decent
126,37,so-so
51,200,pleasing
95,135,tasty
158,171,acceptable
106,47,satisfactory
156,39,tasty
161,56,middling
9,60,acceptable
149,100,premium
53,177,poor
40,22,middling
104,140,dull
189,91,heavenly
249,168,ordinary
24,107,mediocre
64,77,ordinary
27,61,okay
4,31,decent
146,35,premium
139,39,magical
1,89,ordinary
64,5,satisfying
61,121,mouthwatering
38,23,mediocre
38,71,fair
92,50,middling
51,24,so-so
52,154,acceptable
19,188,acceptable
64,86,neutral
88,133,acceptable
11,163,unforgettable
12,159,excellent
116,31,subpar
22,83,tasty
6,75,fair
26,53,passable
176,23,exquisite
66,146,mediocre
143,11,middling
38,3,magical
151,83,tasty
82,48,ordinary
165,114,sublime
203,191,boring
126,105,unappetizing
3,133,passable
59,177,unpleasant
64,57,okay
105,114,acceptable
67,192,top-notch
35,79,flawless
4,79,remarkable
30,150,middling
21,29,fairly good
49,61,ordinary
174,189,decent
140,124,solid
22,159,exceptional
9,21,unpleasant
6,147,sublime
8,69,dull
24,20,wonderful
97,55,excellent
19,9,good
95,117,unappetizing
26,122,acceptable
249,192,acceptable
53,114,remarkable
126,142,standard
53,18,culinary masterpiece
102,28,heavenly
94,179,standard
77,105,neutral
94,69,amazing
72,112,so-so
265,152,incredible
3,114,enjoyable
62,200,okay
39,162,commendable
6,148,heavenly
64,45,pleasant
19,132,commendable
4,200,okay
3,63,ordinary
30,141,heavenly
19,155,excellent
27,76,fairly good
64,68,poor
40,21,gourmet
76,63,ordinary
67,50,splendid
34,153,adequate
72,157,neutral
86,36,fairly good
38,199,pleasing
192,52,exquisite
247,108,stellar
266,140,not bad
73,105,exceptional
268,67,culinary masterpiece
86,1,adequate
245,175,phenomenal
271,53,remarkable
250,121,fair
273,28,delectable
39,53,subpar
38,50,divine
274,72,boring
245,14,neutral
132,84,heavenly
276,34,incredible
238,68,lackluster
278,36,magical
279,167,unforgettable
280,69,remarkable
281,112,extraordinary
282,24,underwhelming
271,117,superb
244,87,acceptable
278,200,superb
284,118,tasty
273,159,not bad
285,178,stellar
286,133,outstanding
192,90,divine
288,84,fair
43,180,fine
268,34,lackluster
248,149,average
44,170,forgettable
292,43,satisfying
293,47,fair
233,130,not bad
73,21,mouthwatering
295,108,stellar
296,101,impressive
79,145,exceptional
276,135,divine
271,28,ordinary
281,187,okay
298,149,fantastic
299,97,ordinary
252,35,tasteless
238,27,unsatisfactory
274,60,unforgettable
301,53,adequate
298,19,solid
171,186,superb
209,101,fair
261,23,sublime
305,39,delectable
73,133,satisfying
266,151,ordinary
200,24,mouthwatering
285,183,premium
203,37,not bad
308,191,nice
167,166,tasty
132,44,mediocre
73,190,fair
310,79,decent
276,110,tasty
311,78,good
238,120,satisfactory
245,34,wonderful
271,87,boring
279,98,pleasant
72,86,culinary masterpiece
39,45,middling
163,162,tasty
148,28,exquisite
273,54,amazing
298,45,splendid
292,156,good
299,89,forgettable
73,22,satisfying
313,76,mediocre
148,44,remarkable
268,133,commendable
203,83,superb
314,178,poor
308,121,top-notch
248,1,exceptional
246,144,not bad
316,131,divine
261,23,unappetizing
268,48,okay
90,178,heavenly
311,32,heavenly
84,177,sufficient
318,163,premium
167,48,outstanding
239,6,subpar
288,65,ordinary
209,44,magical
84,139,culinary masterpiece
320,182,fairly good
240,77,delicious
308,110,enjoyable
273,169,adequate
322,148,tasteless
323,149,middling
73,144,satisfying
200,180,satisfying
273,33,acceptable
148,75,sublime
311,87,fairly good
271,54,acceptable
119,11,top-notch
268,22,fair
148,103,forgettable
223,101,acceptable
326,159,lackluster
327,52,flawless
328,188,sufficient
39,4,premium
38,124,fantastic
203,141,so-so
316,195,pleasant
244,153,standard
246,102,tasty
248,11,top-notch
236,47,wonderful
281,100,commendable
330,82,sufficient
278,54,ordinary
273,33,underwhelming
331,82,disappointing
331,173,divine
331,97,top-notch
61,27,nice
246,37,tolerable
298,7,outstanding
150,47,divine
253,112,fine
86,157,boring
274,116,tasty
271,37,adequate
276,72,magical
323,21,sufficient
335,40,tasty
268,170,fairly good
254,197,solid
337,46,underwhelming
132,197,perfect
338,153,tasty
339,135,flawless
273,43,acceptable
73,178,phenomenal
268,63,mediocre
340,31,standard
44,19,poor
132,185,moderate
79,68,stellar
119,53,premium
311,96,divine
271,90,fairly good
274,199,fairly good
233,20,enjoyable
246,51,fair
341,39,tasty
73,146,pleasing
305,4,acceptable
154,110,unsatisfactory
167,159,impressive
299,52,middling
253,10,phenomenal
339,97,passable
167,174,middling
203,108,forgettable
233,112,fine
274,129,unpleasant
326,101,ordinary
238,125,unappetizing
299,162,tasteless
343,161,unforgettable
192,139,unforgettable
246,31,pleasing
344,172,moderate
328,199,magical
345,183,remarkable
346,12,neutral
281,121,superb
279,106,tasty
310,9,middling
340,88,perfect
308,130,passable
347,177,sublime
348,99,delicious
37,115,standard
165,74,gourmet
69,23,enjoyable
250,187,extraordinary
203,122,extraordinary
79,153,average
238,117,dull
271,193,ordinary
311,22,enjoyable
276,23,poor
348,168,tasty
38,81,heavenly
151,140,top-notch
124,190,ordinary
299,104,not bad
346,21,adequate
180,26,magical
132,182,nice
44,190,unforgettable
323,14,exquisite
286,193,delectable
308,156,unpleasant
273,56,superb
248,28,bland
239,121,middling
350,178,delectable
322,6,satisfactory
271,195,satisfactory
299,11,neutral
314,45,solid
274,159,average
345,31,sublime
351,136,subpar
280,17,dull
271,36,so-so
301,174,delectable
268,98,acceptable
308,37,wonderful
223,27,sufficient
301,190,boring
276,79,nice
266,157,exquisite
86,127,unpleasant
168,1,delicious
280,113,mouthwatering
345,32,mouthwatering
346,129,good
301,66,adequate
276,161,fine
274,49,unforgettable
286,199,nice
353,157,ordinary
279,118,incredible
238,50,average
299,161,acceptable
209,50,bland
281,50,forgettable
171,12,middling
301,84,magical
44,89,mouthwatering
271,110,not bad
330,114,tasty
298,113,premium
346,131,sufficient
61,141,not bad
244,66,exceptional
281,69,forgettable
223,60,neutral
73,67,middling
295,110,bland
299,105,mediocre
73,96,culinary masterpiece
330,45,unpleasant
354,5,exceptional
274,106,subpar
223,110,excellent
308,104,splendid
301,14,gourmet
245,86,stellar
271,72,standard
238,108,perfect
61,52,exceptional
244,186,extraordinary
331,40,ordinary
331,106,boring
281,60,gourmet
345,31,acceptable
355,169,divine
348,42,magical
209,77,disappointing
39,104,solid
335,194,extraordinary
286,19,tasteless
203,110,satisfactory
73,26,tolerable
274,144,underwhelming
298,99,exceptional
345,139,delicious
301,96,extraordinary
209,90,perfect
308,17,delicious
73,20,forgettable
192,79,excellent
266,154,exquisite
264,160,top-notch
320,83,exceptional
346,1,fantastic
301,119,ordinary
308,73,impressive
357,79,good
84,100,exquisite
264,155,good
358,127,perfect
359,100,forgettable
339,28,lackluster
343,147,delicious
308,135,enjoyable
167,113,bland
316,71,extraordinary
286,156,satisfying
273,90,delicious
84,65,fine
360,110,satisfying
252,116,average
180,107,forgettable
361,131,pleasing
244,89,stellar
299,51,culinary masterpiece
245,20,unforgettable
268,38,moderate
308,125,decent
238,70,impressive
209,42,ordinary
38,77,mouthwatering
308,112,moderate
271,91,fairly good
362,53,satisfactory
359,90,disappointing
363,194,outstanding
223,173,mediocre
209,104,acceptable
327,160,incredible
305,177,nice
364,178,commendable
284,182,dull
365,185,fine
314,134,top-notch
308,89,fairly good
268,189,extraordinary
331,38,superb
330,180,splendid
343,145,extraordinary
326,39,acceptable
366,112,superb
367,145,satisfying
261,135,splendid
49,154,sufficient
308,45,divine
43,65,exquisite
305,14,subpar
276,149,decent
248,43,exquisite
167,63,lackluster
353,112,fantastic
292,32,fair
284,105,heavenly
144,144,dull
367,146,enjoyable
233,105,outstanding
266,27,good
370,133,decent
371,86,ordinary
244,89,so-so
274,174,tasty
305,72,top-notch
359,63,extraordinary
148,51,premium
166,56,good
37,193,superb
370,172,acceptable
223,84,fine
299,1,heavenly
320,107,acceptable
316,111,sublime
372,107,superb
286,30,outstanding
308,72,enjoyable
135,164,fair
150,31,middling
180,106,lackluster
370,70,fairly good
375,131,unsatisfactory
192,103,gourmet
345,121,tasteless
376,20,tolerable
377,81,ordinary
86,85,poor
378,31,unpleasant
293,148,excellent
311,54,flawless
73,10,divine
338,85,phenomenal
299,93,tasty
298,137,delicious
281,97,phenomenal
148,86,acceptable
45,114,magical
326,95,satisfying
271,167,bland
353,54,tasteless
209,105,mediocre
331,20,top-notch
331,33,fantastic
331,184,impressive
246,9,pleasing
86,64,flawless
308,50,heavenly
168,15,heavenly
348,12,gourmet
357,75,standard
273,66,so-so
359,81,delectable
271,84,perfect
171,98,decent
365,107,bland
379,138,sublime
180,42,unappetizing
281,181,poor
223,40,middling
238,110,unappetizing
305,195,acceptable
273,77,standard
271,56,boring
274,112,delectable
279,113,tasty
223,165,pleasant
209,133,mouthwatering
223,157,fairly good
365,67,satisfactory
148,18,nice
276,177,subpar
137,72,satisfying
73,199,impressive
367,53,disappointing
281,59,adequate
268,145,excellent
381,44,fantastic
276,90,middling
318,48,moderate
167,166,passable
268,115,pleasant
252,49,unpleasant
274,71,not bad
268,78,acceptable
73,162,satisfactory
305,53,adequate
72,189,premium
151,7,not bad
370,139,delicious
299,86,amazing
274,63,fairly good
308,147,mediocre
37,83,exceptional
274,117,premium
316,97,standard
252,52,acceptable
192,186,fantastic
246,20,tolerable
248,65,flawless
253,49,ordinary
79,191,sublime
167,1,mouthwatering
285,117,sufficient
73,170,average
244,94,fair
44,89,standard
246,31,unforgettable
248,39,disappointing
135,99,bland
316,141,nice
276,8,poor
273,163,extraordinary
209,12,satisfactory
69,193,decent
38,81,divine
90,195,delicious
192,131,gourmet
38,16,stellar
72,112,satisfying
260,31,satisfying
245,70,outstanding
382,2,unappetizing
308,152,exceptional
295,156,exquisite
299,129,pleasant
276,121,excellent
320,48,exquisite
245,68,acceptable
132,81,phenomenal
308,14,sublime
274,151,divine
282,76,lackluster
299,142,extraordinary
281,10,neutral
233,96,boring
331,96,ordinary
338,187,good
330,55,disappointing
132,197,passable
299,100,not bad
84,39,extraordinary
276,138,boring
132,47,tasty
203,78,disappointing
38,112,ordinary
39,97,commendable
148,126,lackluster
233,59,fairly good
271,101,incredible
245,68,tasteless
244,9,ordinary
383,69,amazing
384,31,subpar
385,23,forgettable
301,11,enjoyable
345,40,outstanding
293,171,subpar
314,162,okay
316,153,not bad
73,76,fairly good
271,122,ordinary
286,122,exquisite
276,128,commendable
273,36,excellent
357,77,tolerable
73,13,perfect
386,180,acceptable
354,167,passable
365,49,fair
286,115,excellent
314,6,top-notch
383,142,culinary masterpiece
209,124,stellar
69,60,tasty
179,66,forgettable
72,139,delicious
38,83,decent
157,88,exquisite
119,129,neutral
132,66,exceptional
261,50,gourmet
326,194,poor
244,139,mediocre
90,195,so-so
206,195,not bad
326,136,tasty
343,57,enjoyable
209,25,phenomenal
69,152,tasty
143,91,perfect
37,100,tasty
143,82,satisfying
137,110,stellar
240,138,perfect
293,161,unsatisfactory
37,108,middling
151,189,premium
73,198,gourmet
73,50,pleasing
335,33,phenomenal
365,4,unpleasant
179,97,passable
143,45,tasteless
308,98,amazing
38,124,nice
308,111,phenomenal
327,110,passable
314,196,remarkable
388,115,decent
143,77,ordinary
37,193,heavenly
38,107,phenomenal
203,116,acceptable
268,63,exceptional
79,58,unsatisfactory
331,46,unpleasant
274,86,bland
185,20,gourmet
143,21,underwhelming
165,7,lackluster
118,159,middling
203,164,subpar
151,183,unappetizing
328,177,middling
280,172,magical
82,17,average
37,76,exceptional
316,75,top-notch
276,91,exceptional
271,119,dull
340,187,amazing
389,22,unappetizing
148,30,extraordinary
308,64,pleasing
354,198,neutral
286,188,superb
273,48,culinary masterpiece
235,113,unpleasant
362,109,ordinary
365,174,tasteless
343,134,commendable
362,157,extraordinary
308,116,tasteless
143,125,standard
204,182,fairly good
247,150,fairly good
391,188,amazing
273,153,ordinary
250,73,culinary masterpiece
73,152,stellar
311,33,commendable
273,176,lackluster
305,56,bland
295,13,extraordinary
273,98,satisfactory
308,31,divine
266,49,ordinary
79,7,tasteless
311,92,amazing
295,107,fantastic
285,165,divine
273,20,disappointing
73,130,poor
84,154,boring
44,115,flawless
338,200,adequate
338,61,solid
314,56,exceptional
339,2,neutral
365,176,mouthwatering
252,146,fine
238,175,enjoyable
264,113,acceptable
345,85,top-notch
298,70,bland
326,111,ordinary
137,152,pleasant
355,72,stellar
299,77,incredible
311,49,middling
148,197,fantastic
84,86,forgettable
73,2,standard
281,93,adequate
340,190,decent
276,116,unsatisfactory
268,164,tasty
171,96,middling
132,94,decent
266,58,adequate
86,104,impressive
248,144,middling
345,76,tasty
340,190,neutral
385,102,impressive
392,78,acceptable
328,164,exquisite
393,40,adequate
393,94,standard
308,164,sufficient
271,32,sufficient
244,129,mediocre
281,79,tasty
355,112,divine
171,95,satisfactory
311,176,top-notch
305,81,pleasing
370,109,amazing
84,41,delectable
308,35,unsatisfactory
299,12,culinary masterpiece
73,38,bland
316,116,unsatisfactory
359,67,superb
311,156,enjoyable
73,144,passable
135,137,outstanding
308,162,outstanding
273,123,mouthwatering
79,134,impressive
370,38,remarkable
335,104,delectable
327,4,fantastic
305,159,tasteless
394,184,fairly good
299,79,outstanding
314,177,culinary masterpiece
273,197,poor
362,146,acceptable
233,27,not bad
299,31,tolerable
61,142,tasty
209,17,ordinary
276,170,adequate
299,65,tasty
73,59,amazing
124,83,unappetizing
395,180,ordinary
37,108,sublime
137,75,okay
316,29,unforgettable
84,92,delicious
359,23,sublime
274,4,pleasing
38,153,exceptional
276,33,amazing
341,147,unsatisfactory
279,106,sublime
203,89,fairly good
276,83,mouthwatering
396,34,incredible
73,54,mouthwatering
84,27,ordinary
397,123,tasty
301,20,divine
345,18,heavenly
383,149,forgettable
237,178,phenomenal
73,23,delicious
273,100,boring
346,83,average
316,166,middling
276,169,tasty
49,2,mediocre
72,130,ordinary
38,120,underwhelming
135,39,standard
38,113,neutral
276,97,nice
84,25,fairly good
245,181,commendable
399,175,incredible
79,85,exceptional
248,164,good
271,76,fantastic
274,108,exceptional
119,9,extraordinary
400,157,good
266,125,unpleasant
295,133,satisfying
401,7,superb
43,122,commendable
402,72,remarkable
350,23,tasteless
284,65,decent
143,65,perfect
73,78,tasty
301,113,impressive
276,49,neutral
192,131,excellent
403,25,culinary masterpiece
313,13,wonderful
223,66,sufficient
245,16,tolerable
326,149,satisfying
348,19,dull
83,123,superb
404,79,boring
405,80,disappointing
165,83,okay
37,171,top-notch
72,63,unappetizing
82,21,underwhelming
38,49,bland
314,72,mouthwatering
276,186,unsatisfactory
273,129,extraordinary
268,173,middling
363,93,acceptable
82,89,tolerable
376,97,enjoyable
406,155,extraordinary
385,73,unpleasant
268,27,splendid
280,175,wonderful
345,100,disappointing
274,23,okay
119,170,lackluster
236,193,lackluster
276,47,incredible
79,185,bland
276,100,perfect
73,59,flawless
268,186,enjoyable
264,67,lackluster
326,190,sublime
295,184,subpar
353,39,satisfactory
276,188,incredible
405,187,flawless
233,12,good
337,16,satisfying
285,131,fair
73,132,neutral
276,183,magical
323,85,not bad
246,34,not bad
79,61,wonderful
408,25,adequate
409,168,standard
305,184,heavenly
405,67,sublime
311,23,dull
338,20,remarkable
338,70,fairly good
292,139,amazing
399,4,outstanding
245,38,splendid
410,155,forgettable
233,111,enjoyable
37,118,magical
276,109,satisfying
327,39,dull
411,36,underwhelming
412,7,forgettable
73,24,perfect
335,23,gourmet
413,24,commendable
276,76,passable
84,170,passable
39,131,standard
61,179,top-notch
73,160,ordinary
271,21,unpleasant
157,145,underwhelming
82,128,passable
337,167,commendable
274,184,standard
44,5,remarkable
152,129,boring
370,198,sublime
150,26,fine
119,165,middling
311,100,dull
132,128,superb
415,101,fairly good
416,28,so-so
311,89,not bad
338,118,average
305,26,ordinary
73,180,forgettable
84,182,perfect
245,31,okay
61,15,unappetizing
276,52,culinary masterpiece
192,155,nice
252,54,exceptional
238,49,not bad
314,76,average
246,181,stellar
417,120,fine
418,20,forgettable
168,55,not bad
331,200,solid
419,198,heavenly
420,41,heavenly
143,150,flawless
179,173,boring
330,72,okay
180,39,underwhelming
405,79,fantastic
90,6,satisfying
421,122,moderate
422,24,nice
423,81,fair
424,43,stellar
425,132,poor
409,139,mouthwatering
320,97,unpleasant
428,180,poor
243,57,pleasing
179,130,amazing
431,97,disappointing
421,27,fantastic
124,39,okay
433,69,middling
424,81,remarkable
354,56,mouthwatering
435,4,wonderful
320,84,superb
436,39,remarkable
437,182,middling
425,195,ordinary
438,23,wonderful
439,153,adequate
440,58,forgettable
320,11,so-so
441,97,poor
442,33,boring
443,182,delectable
436,169,tolerable
292,13,excellent
445,128,pleasing
168,171,moderate
447,96,commendable
448,109,satisfactory
449,73,so-so
450,183,exceptional
320,168,unpleasant
451,61,top-notch
370,93,sufficient
132,120,disappointing
44,62,decent
216,186,nice
437,127,tasty
455,127,adequate
152,125,remarkable
449,90,tasteless
143,125,ordinary
320,2,exquisite
445,151,stellar
168,11,unforgettable
458,29,unforgettable
459,185,middling
165,126,satisfying
461,2,splendid
311,84,wonderful
440,46,mediocre
61,107,splendid
464,148,excellent
320,106,fairly good
465,125,excellent
448,184,good
370,80,mediocre
466,86,satisfactory
311,1,wonderful
440,100,superb
425,96,adequate
469,183,poor
464,125,acceptable
458,53,exceptional
470,82,decent
437,21,unsatisfactory
38,170,standard
472,152,pleasant
132,11,superb
469,65,good
469,14,so-so
72,144,mouthwatering
449,171,forgettable
243,108,satisfactory
448,7,magical
437,107,acceptable
44,40,extraordinary
311,83,standard
474,112,exceptional
475,129,boring
424,100,phenomenal
433,189,phenomenal
443,25,delectable
476,14,sufficient
440,158,magical
477,160,culinary masterpiece
470,139,extraordinary
143,104,acceptable
179,15,ordinary
179,52,splendid
72,60,perfect
151,109,ordinary
431,124,enjoyable
479,59,sublime
440,178,magical
118,97,poor
39,70,pleasing
38,52,okay
157,87,satisfactory
483,185,outstanding
464,81,okay
166,181,impressive
433,54,middling
245,68,dull
79,107,acceptable
487,171,fairly good
49,197,mediocre
436,199,fine
488,116,tasteless
79,86,culinary masterpiece
487,12,unforgettable
150,91,neutral
37,26,forgettable
449,94,good
448,18,fair
490,182,boring
441,42,moderate
440,45,decent
323,119,exceptional
448,35,premium
441,96,enjoyable
492,108,disappointing
492,195,decent
425,58,moderate
354,97,commendable
448,61,solid
493,126,stellar
494,129,top-notch
440,36,mouthwatering
271,186,poor
496,20,enjoyable
431,3,fairly good
421,40,excellent
38,66,mouthwatering
497,64,excellent
206,42,unappetizing
431,193,sufficient
323,15,so-so
499,200,fairly good
500,168,unforgettable
38,138,average
395,104,commendable
403,196,boring
166,94,subpar
501,15,culinary masterpiece
433,44,subpar
458,110,divine
38,170,middling
143,186,passable
72,77,unforgettable
157,127,unsatisfactory
166,87,passable
442,140,fairly good
490,149,bland
441,77,flawless
502,78,exquisite
311,23,fairly good
425,143,unsatisfactory
464,192,tasteless
435,29,lackluster
439,46,forgettable
179,120,unsatisfactory
503,178,not bad
504,152,average
86,152,fantastic
167,29,satisfying
439,85,gourmet
441,109,magical
449,77,incredible
507,74,decent
475,105,ordinary
508,186,perfect
445,4,divine
245,141,mouthwatering
493,24,pleasant
447,2,delectable
487,63,tasteless
509,56,commendable
510,127,excellent
511,130,bland
443,35,gourmet
441,80,unforgettable
449,176,satisfying
166,113,fine
479,30,decent
512,71,underwhelming
513,85,magical
507,156,excellent
442,80,nice
458,115,forgettable
514,173,satisfying
464,144,stellar
436,38,impressive
448,174,disappointing
69,83,stellar
38,40,decent
151,199,remarkable
69,5,phenomenal
431,91,fantastic
421,101,okay
157,189,bland
151,47,unpleasant
39,196,perfect
516,128,average
514,46,fair
45,64,unsatisfactory
440,6,moderate
518,36,boring
243,160,magical
449,60,delectable
519,148,satisfactory
39,141,phenomenal
210,130,fantastic
118,1,passable
151,57,fair
38,98,dull
464,16,average
245,101,divine
425,2,fair
448,18,heavenly
494,113,average
483,141,unsatisfactory
521,192,poor
405,57,mediocre
292,142,adequate
439,40,extraordinary
441,48,acceptable
477,78,decent
448,29,satisfying
523,162,solid
245,71,mouthwatering
448,175,ordinary
474,123,magical
168,178,fairly good
521,174,middling
360,180,decent
525,98,fine
488,106,top-notch
526,9,fairly good
458,109,fair
168,163,lackluster
441,188,fantastic
527,119,exquisite
528,178,incredible
132,12,nice
192,131,sufficient
511,88,moderate
439,40,middling
38,166,not bad
497,83,outstanding
530,37,splendid
221,145,satisfactory
525,50,fantastic
192,66,phenomenal
532,16,unappetizing
533,168,exceptional
38,105,extraordinary
38,38,bland
151,136,good
69,124,impressive
513,58,fine
150,185,stellar
458,26,moderate
448,41,mediocre
424,133,outstanding
534,44,tasty
535,118,nice
320,199,tasty
437,40,delicious
44,54,premium
143,19,so-so
72,107,commendable
206,99,neutral
72,142,standard
536,194,ordinary
449,186,okay
464,99,mouthwatering
511,90,so-so
537,154,exquisite
157,1,acceptable
501,8,premium
441,56,poor
292,24,good
538,19,unpleasant
445,92,perfect
539,172,culinary masterpiece
521,25,so-so
464,191,acceptable
435,150,so-so
243,43,good
523,14,acceptable
79,127,average
166,43,tasty
464,56,remarkable
458,113,splendid
440,3,pleasant
320,17,sufficient
79,169,solid
458,80,satisfactory
459,41,mediocre
540,23,pleasant
541,7,moderate
535,70,unsatisfactory
451,177,lackluster
320,157,underwhelming
477,167,commendable
440,45,enjoyable
502,70,tasty
458,82,underwhelming
166,99,fantastic
508,20,satisfactory
493,65,divine
271,70,adequate
494,146,premium
458,2,culinary masterpiece
439,84,fine
428,2,unsatisfactory
143,116,neutral
542,35,fantastic
166,182,dull
433,82,incredible
458,179,divine
320,129,excellent
464,68,exquisite
166,126,fine
543,200,delicious
441,65,pleasing
39,67,standard
39,23,decent
37,31,tasty
36,13,commendable
118,36,impressive
245,49,satisfying
545,55,pleasant
516,121,premium
546,51,tasty
82,141,magical
548,96,decent
166,124,tasteless
354,200,acceptable
445,178,tasty
79,28,boring
409,39,adequate
44,157,heavenly
142,78,top-notch
459,89,okay
143,154,stellar
370,101,excellent
216,131,sublime
437,74,top-notch
455,4,delicious
152,73,delicious
424,156,unappetizing
492,154,tolerable
61,171,delicious
72,93,fairly good
536,21,stellar
550,26,commendable
151,32,tasty
361,88,dull
166,198,pleasant
440,113,unpleasant
38,75,enjoyable
151,96,not bad
80,14,pleasant
38,58,poor
239,187,dull
38,102,passable
395,146,extraordinary
118,137,mediocre
38,14,boring
124,107,okay
